id,providers
354379,['Amazon Prime Video']
261392,['Stan']
341051,['Amazon Prime Video']
339669,"['Netflix', 'Stan']"
331184,['Amazon Prime Video']
353595,['Stan']
301351,['Stan']
192141,['Stan']
337960,"['Netflix', 'Stan']"
347761,['Amazon Prime Video']
321751,['Stan']
398438,['Amazon Prime Video']
337029,['Amazon Prime Video']
347754,['Netflix']
511581,['Amazon Prime Video']
419293,['Amazon Prime Video']
287948,['Stan']
367429,['Amazon Prime Video']
354005,['Amazon Prime Video']
157843,"['Netflix', 'Stan']"
261023,['Netflix']
369080,['Amazon Prime Video']
321974,['Stan']
276907,['Stan']
379087,['Stan']
366221,['Amazon Prime Video']
331592,['Amazon Prime Video']
283587,['Netflix']
385124,['Amazon Prime Video']
291866,['Amazon Prime Video']
515177,['Amazon Prime Video']
472256,['Amazon Prime Video']
290637,['Amazon Prime Video']
271736,['Stan']
722500,['Amazon Prime Video']
360408,['Netflix']
356905,"['Netflix', 'Stan']"
273481,"['Amazon Prime Video', 'Stan']"
360341,['Netflix']
335310,['Amazon Prime Video']
159824,"['Netflix', 'Amazon Prime Video']"
257211,['Netflix']
266647,['Stan']
463568,['Amazon Prime Video']
366692,['Amazon Prime Video']
300654,['Amazon Prime Video']
295048,['Amazon Prime Video']
360697,['Amazon Prime Video']
359471,['Amazon Prime Video']
285783,['Netflix']
551982,['Amazon Prime Video']
362988,['Netflix']
341366,['Netflix']
666164,['Amazon Prime Video']
382260,['Amazon Prime Video']
422548,['Amazon Prime Video']
363168,['Amazon Prime Video']
336288,['Amazon Prime Video']
323679,['Netflix']
361380,['Stan']
321697,['Stan']
292010,['Stan']
363838,['Amazon Prime Video']
201085,"['Netflix', 'Stan']"
578758,['Amazon Prime Video']
290751,['Stan']
610891,['Amazon Prime Video']
360283,['Amazon Prime Video']
360007,['Amazon Prime Video']
354150,['Stan']
333596,['Netflix']
254320,['Amazon Prime Video']
383348,['Amazon Prime Video']
364089,['Netflix']
359246,['Amazon Prime Video']
356483,['Amazon Prime Video']
339362,['Amazon Prime Video']
264644,"['Amazon Prime Video', 'Stan']"
245168,['Stan']
374618,['Amazon Prime Video']
362582,['Netflix']
360404,['Netflix']
399123,['Amazon Prime Video']
398475,['Amazon Prime Video']
364540,['Netflix']
167073,['Stan']
274854,"['Netflix', 'Stan']"
370467,['Amazon Prime Video']
365707,['Stan']
273477,['Amazon Prime Video']
397137,['Amazon Prime Video']
206647,"['Amazon Prime Video', 'Stan']"
422550,['Amazon Prime Video']
774975,['Netflix']
298382,['Stan']
374722,['Amazon Prime Video']
328589,['Netflix']
373048,['Amazon Prime Video']
365128,['Amazon Prime Video']
366551,['Amazon Prime Video']
370664,['Amazon Prime Video']
335409,['Amazon Prime Video']
228294,['Stan']
1002806,['Amazon Prime Video']
480750,['Amazon Prime Video']
402438,['Amazon Prime Video']
373639,['Amazon Prime Video']
359440,['Amazon Prime Video']
312831,['Amazon Prime Video']
360604,['Amazon Prime Video']
398748,['Amazon Prime Video']
340062,['Amazon Prime Video']
372315,['Amazon Prime Video']
372124,['Amazon Prime Video']
321741,"['Netflix', 'Stan']"
412195,['Amazon Prime Video']
374252,['Stan']
367735,['Netflix']
363889,['Amazon Prime Video']
336004,['Amazon Prime Video']
334531,['Amazon Prime Video']
368304,['Amazon Prime Video']
391983,['Amazon Prime Video']
402436,['Amazon Prime Video']
380925,['Amazon Prime Video']
370097,['Amazon Prime Video']
131634,"['Netflix', 'Stan']"
348673,['Amazon Prime Video']
258480,"['Netflix', 'Stan']"
205775,"['Netflix', 'Stan']"
824421,['Amazon Prime Video']
340194,['Amazon Prime Video']
363482,['Amazon Prime Video']
422804,['Amazon Prime Video']
320588,['Netflix']
579192,['Netflix']
549070,['Amazon Prime Video']
809237,"['Netflix', 'Amazon Prime Video']"
404792,['Amazon Prime Video']
369820,['Netflix']
470543,['Amazon Prime Video']
257088,"['Netflix', 'Amazon Prime Video', 'Stan']"
611787,['Amazon Prime Video']
493511,['Amazon Prime Video']
364067,['Netflix']
340816,['Amazon Prime Video']
340275,['Amazon Prime Video']
472708,['Amazon Prime Video']
418703,['Amazon Prime Video']
762625,['Amazon Prime Video']
374251,"['Netflix', 'Stan']"
378608,['Amazon Prime Video']
372337,['Netflix']
1059856,['Netflix']
378044,['Amazon Prime Video']
347969,['Netflix']
318846,['Amazon Prime Video']
258509,['Amazon Prime Video']
371084,['Netflix']
279690,['Netflix']
873577,['Amazon Prime Video']
370725,['Amazon Prime Video']
281957,['Amazon Prime Video']
274167,"['Netflix', 'Amazon Prime Video', 'Stan']"
273248,['Netflix']
374515,['Amazon Prime Video']
372981,['Netflix']
371833,['Amazon Prime Video']
374759,['Amazon Prime Video']
370071,['Amazon Prime Video']
398639,['Amazon Prime Video']
855128,['Amazon Prime Video']
400734,['Amazon Prime Video']
1062078,['Amazon Prime Video']
996343,['Amazon Prime Video']
932840,['Amazon Prime Video']
872523,['Amazon Prime Video']
839432,['Netflix']
776124,['Amazon Prime Video']
715555,['Amazon Prime Video']
690240,['Amazon Prime Video']
662166,['Amazon Prime Video']
620341,['Amazon Prime Video']
614766,['Amazon Prime Video']
592272,['Amazon Prime Video']
554231,['Amazon Prime Video']
532533,['Amazon Prime Video']
516614,['Amazon Prime Video']
505583,['Amazon Prime Video']
499143,['Amazon Prime Video']
452613,['Amazon Prime Video']
416390,['Amazon Prime Video']
403283,['Amazon Prime Video']
401355,['Amazon Prime Video']
379924,['Amazon Prime Video']
375154,['Stan']
369406,['Stan']
381693,['Netflix']
329440,['Netflix']
379305,['Amazon Prime Video']
376482,['Netflix']
308017,['Amazon Prime Video']
323675,['Netflix']
299687,"['Netflix', 'Amazon Prime Video']"
276905,['Stan']
399324,['Amazon Prime Video']
377897,"['Netflix', 'Stan']"
424979,['Amazon Prime Video']
378356,['Amazon Prime Video']
333375,['Amazon Prime Video']
331962,['Stan']
140300,"['Amazon Prime Video', 'Stan']"
768374,['Amazon Prime Video']
374470,['Amazon Prime Video']
373453,['Netflix']
376501,['Amazon Prime Video']
392536,['Stan']
423878,['Amazon Prime Video']
348089,['Netflix']
349029,['Amazon Prime Video']
487903,['Amazon Prime Video']
380565,['Amazon Prime Video']
58431,['Netflix']
475943,"['Netflix', 'Amazon Prime Video']"
378137,['Netflix']
373314,['Amazon Prime Video']
401438,['Amazon Prime Video']
329833,['Stan']
339356,['Amazon Prime Video']
797833,['Amazon Prime Video']
385453,['Netflix']
392385,['Amazon Prime Video']
419192,['Stan']
379990,['Amazon Prime Video']
377878,['Amazon Prime Video']
334522,['Stan']
339406,['Amazon Prime Video']
335778,['Netflix']
263341,['Netflix']
399802,['Amazon Prime Video']
393613,['Amazon Prime Video']
472928,['Amazon Prime Video']
559798,['Stan']
720733,['Amazon Prime Video']
267193,"['Netflix', 'Stan']"
205584,['Stan']
976218,['Amazon Prime Video']
416990,['Amazon Prime Video']
383567,['Netflix']
333385,['Stan']
442131,['Amazon Prime Video']
378092,['Amazon Prime Video']
393885,['Amazon Prime Video']
267860,"['Netflix', 'Stan']"
329010,['Amazon Prime Video']
279641,['Stan']
399119,['Amazon Prime Video']
386269,['Amazon Prime Video']
676495,['Amazon Prime Video']
262504,['Stan']
809239,"['Netflix', 'Amazon Prime Video']"
510698,['Amazon Prime Video']
381089,['Amazon Prime Video']
318850,['Amazon Prime Video']
369557,['Stan']
488058,['Amazon Prime Video']
376570,['Netflix']
402573,['Amazon Prime Video']
381041,['Netflix']
412745,['Amazon Prime Video']
347689,['Netflix']
822336,['Amazon Prime Video']
341006,['Amazon Prime Video']
339984,['Netflix']
388624,['Amazon Prime Video']
388273,['Amazon Prime Video']
387054,['Netflix']
973037,['Amazon Prime Video']
171782,['Amazon Prime Video']
302688,['Netflix']
380061,['Amazon Prime Video']
388243,['Amazon Prime Video']
342165,['Amazon Prime Video']
429524,['Amazon Prime Video']
326270,['Amazon Prime Video']
460816,['Amazon Prime Video']
434600,['Amazon Prime Video']
399912,['Amazon Prime Video']
391832,['Netflix']
391484,['Amazon Prime Video']
395444,['Amazon Prime Video']
290595,['Amazon Prime Video']
323676,['Netflix']
302156,"['Netflix', 'Amazon Prime Video', 'Stan']"
518769,['Amazon Prime Video']
353326,['Stan']
392102,['Amazon Prime Video']
391026,['Amazon Prime Video']
383627,['Amazon Prime Video']
649626,['Amazon Prime Video']
837056,['Amazon Prime Video']
234004,['Stan']
384241,['Netflix']
332411,['Stan']
392001,['Amazon Prime Video']
390782,['Netflix']
326423,['Amazon Prime Video']
536381,['Amazon Prime Video']
384232,['Amazon Prime Video']
398290,['Amazon Prime Video']
393443,['Netflix']
369033,['Netflix']
390526,['Amazon Prime Video']
390520,['Netflix']
400747,['Amazon Prime Video']
506400,['Amazon Prime Video']
393961,['Amazon Prime Video']
392891,['Netflix']
355008,['Netflix']
322487,['Stan']
821938,['Amazon Prime Video']
412188,['Amazon Prime Video']
394528,['Stan']
390993,['Amazon Prime Video']
394195,['Amazon Prime Video']
394058,['Amazon Prime Video']
394054,['Amazon Prime Video']
393773,['Amazon Prime Video']
879545,['Amazon Prime Video']
353069,"['Netflix', 'Stan']"
395308,['Amazon Prime Video']
356304,['Amazon Prime Video']
257440,['Stan']
1007709,['Amazon Prime Video']
394812,['Amazon Prime Video']
575350,['Amazon Prime Video']
544394,['Amazon Prime Video']
396152,['Amazon Prime Video']
629005,['Netflix']
396608,['Amazon Prime Video']
325133,['Netflix']
396681,['Amazon Prime Video']
394689,['Netflix']
359871,['Stan']
205588,['Stan']
444066,['Amazon Prime Video']
396292,['Netflix']
395797,['Amazon Prime Video']
389425,['Amazon Prime Video']
693051,['Amazon Prime Video']
741923,['Amazon Prime Video']
434949,['Amazon Prime Video']
397619,['Stan']
654038,['Amazon Prime Video']
153518,"['Netflix', 'Amazon Prime Video']"
399938,['Amazon Prime Video']
384798,['Amazon Prime Video']
397674,['Stan']
290250,"['Netflix', 'Stan']"
830281,['Amazon Prime Video']
651269,['Amazon Prime Video']
498887,['Amazon Prime Video']
402737,['Amazon Prime Video']
399810,['Amazon Prime Video']
396126,['Amazon Prime Video']
397278,['Amazon Prime Video']
68735,['Netflix']
296360,['Stan']
389053,['Netflix']
400525,['Amazon Prime Video']
879523,['Amazon Prime Video']
415494,['Amazon Prime Video']
381035,['Amazon Prime Video']
296096,['Amazon Prime Video']
398055,['Amazon Prime Video']
353571,['Netflix']
291805,['Stan']
515436,['Amazon Prime Video']
440039,['Amazon Prime Video']
400608,['Netflix']
311764,['Netflix']
641185,['Stan']
401060,['Netflix']
397632,['Amazon Prime Video']
404279,['Amazon Prime Video']
398287,['Amazon Prime Video']
301365,['Stan']
300669,"['Netflix', 'Stan']"
400593,['Amazon Prime Video']
398943,['Amazon Prime Video']
356334,['Netflix']
664178,['Amazon Prime Video']
302699,"['Netflix', 'Amazon Prime Video']"
699673,['Netflix']
318121,['Netflix']
404831,['Amazon Prime Video']
669982,['Amazon Prime Video']
396394,['Amazon Prime Video']
328111,"['Netflix', 'Amazon Prime Video']"
462358,['Amazon Prime Video']
381170,['Amazon Prime Video']
370765,['Netflix']
347031,['Stan']
333386,['Netflix']
332567,['Stan']
316152,['Stan']
293941,['Amazon Prime Video']
477202,['Amazon Prime Video']
415838,['Stan']
827525,['Amazon Prime Video']
328387,['Stan']
316727,['Amazon Prime Video']
258489,"['Netflix', 'Amazon Prime Video']"
623311,['Amazon Prime Video']
405325,['Amazon Prime Video']
404022,['Netflix']
359412,['Amazon Prime Video']
464723,['Amazon Prime Video']
419363,['Amazon Prime Video']
188927,['Netflix']
380808,['Stan']
333667,['Netflix']
640282,['Netflix']
223702,['Netflix']
402712,['Amazon Prime Video']
43074,"['Netflix', 'Amazon Prime Video']"
536529,['Amazon Prime Video']
376426,['Netflix']
407897,['Amazon Prime Video']
469113,['Amazon Prime Video']
433537,['Amazon Prime Video']
411802,['Stan']
424580,['Amazon Prime Video']
422551,['Amazon Prime Video']
324668,['Stan']
376659,"['Netflix', 'Stan']"
852287,['Amazon Prime Video']
408719,['Amazon Prime Video']
394668,['Amazon Prime Video']
357054,['Amazon Prime Video']
373446,['Amazon Prime Video']
409340,['Amazon Prime Video']
409152,['Amazon Prime Video']
410129,['Amazon Prime Video']
407375,['Netflix']
322240,['Stan']
401441,['Netflix']
366924,['Stan']
408546,['Netflix']
406231,['Amazon Prime Video']
407518,['Amazon Prime Video']
401222,['Amazon Prime Video']
373247,"['Netflix', 'Stan']"
338766,['Stan']
309886,['Stan']
520089,['Amazon Prime Video']
415749,['Stan']
412189,['Amazon Prime Video']
402362,['Stan']
414866,['Amazon Prime Video']
452827,['Amazon Prime Video']
271969,['Amazon Prime Video']
680610,"['Netflix', 'Amazon Prime Video']"
411807,['Amazon Prime Video']
708368,['Amazon Prime Video']
278924,['Stan']
410965,['Netflix']
381034,['Amazon Prime Video']
352492,['Netflix']
375573,['Stan']
294795,['Amazon Prime Video']
411023,['Netflix']
336011,['Netflix']
467869,['Stan']
414935,['Amazon Prime Video']
388256,['Amazon Prime Video']
414610,['Amazon Prime Video']
363676,"['Netflix', 'Amazon Prime Video', 'Stan']"
360029,['Netflix']
412196,['Amazon Prime Video']
332718,['Amazon Prime Video']
409164,['Stan']
371449,['Netflix']
338544,['Netflix']
335791,['Netflix']
412209,['Netflix']
411009,['Netflix']
407559,['Netflix']
397717,['Netflix']
443270,['Amazon Prime Video']
430293,['Amazon Prime Video']
413361,['Amazon Prime Video']
428420,['Amazon Prime Video']
415766,['Netflix']
408619,['Netflix']
310307,['Stan']
845068,['Stan']
412163,['Amazon Prime Video']
95610,['Stan']
415725,['Amazon Prime Video']
391698,['Stan']
351211,['Netflix']
416290,['Netflix']
412605,['Amazon Prime Video']
412532,['Amazon Prime Video']
410199,['Netflix']
334517,['Netflix']
417033,['Amazon Prime Video']
595857,['Amazon Prime Video']
458802,['Amazon Prime Video']
436500,['Amazon Prime Video']
422471,['Amazon Prime Video']
416867,['Netflix']
376228,['Netflix']
506806,['Amazon Prime Video']
427506,['Amazon Prime Video']
455151,['Amazon Prime Video']
460142,['Amazon Prime Video']
455178,['Amazon Prime Video']
429101,['Amazon Prime Video']
296524,"['Netflix', 'Amazon Prime Video', 'Stan']"
213681,['Stan']
416256,['Amazon Prime Video']
683008,['Amazon Prime Video']
661665,['Netflix']
486725,['Amazon Prime Video']
461195,['Amazon Prime Video']
454163,['Amazon Prime Video']
419386,['Amazon Prime Video']
415735,['Netflix']
320162,['Amazon Prime Video']
843801,['Amazon Prime Video']
419147,['Stan']
412924,['Stan']
419566,['Amazon Prime Video']
411041,['Netflix']
417047,"['Netflix', 'Stan']"
446341,['Amazon Prime Video']
419324,['Amazon Prime Video']
975456,['Amazon Prime Video']
441386,['Amazon Prime Video']
423255,['Amazon Prime Video']
417026,['Netflix']
413417,['Amazon Prime Video']
408508,['Netflix']
407806,['Netflix']
369883,['Stan']
333663,['Stan']
324786,"['Netflix', 'Stan']"
407365,['Amazon Prime Video']
462436,['Amazon Prime Video']
414767,['Amazon Prime Video']
381518,['Netflix']
368993,['Netflix']
438257,['Amazon Prime Video']
301339,['Amazon Prime Video']
136799,"['Netflix', 'Amazon Prime Video']"
983357,['Amazon Prime Video']
445450,['Amazon Prime Video']
417877,['Amazon Prime Video']
414779,['Amazon Prime Video']
410988,['Amazon Prime Video']
339927,['Netflix']
286567,['Amazon Prime Video']
256569,['Amazon Prime Video']
566329,['Amazon Prime Video']
521413,['Amazon Prime Video']
514322,['Amazon Prime Video']
398541,"['Netflix', 'Amazon Prime Video']"
643318,['Amazon Prime Video']
352498,['Amazon Prime Video']
424632,['Amazon Prime Video']
422607,['Amazon Prime Video']
326285,['Stan']
421854,['Netflix']
383208,['Amazon Prime Video']
380124,['Stan']
376867,"['Amazon Prime Video', 'Stan']"
375355,['Amazon Prime Video']
463625,['Amazon Prime Video']
421552,['Amazon Prime Video']
481702,['Amazon Prime Video']
423412,['Amazon Prime Video']
423224,['Amazon Prime Video']
423220,['Amazon Prime Video']
457049,['Amazon Prime Video']
641495,['Netflix']
486397,['Amazon Prime Video']
429289,['Netflix']
683062,['Netflix']
423122,['Netflix']
410205,['Stan']
409417,['Amazon Prime Video']
391581,['Amazon Prime Video']
340584,['Netflix']
410315,['Amazon Prime Video']
542901,['Amazon Prime Video']
432205,['Amazon Prime Video']
446626,['Amazon Prime Video']
425841,['Netflix']
329865,['Stan']
756771,['Amazon Prime Video']
429784,['Netflix']
381043,['Netflix']
345918,['Netflix']
340402,['Amazon Prime Video']
340103,['Amazon Prime Video']
339396,['Netflix']
448256,['Amazon Prime Video']
425673,['Amazon Prime Video']
381288,['Amazon Prime Video']
517705,['Netflix']
369885,"['Netflix', 'Stan']"
327746,['Amazon Prime Video']
425003,['Netflix']
376660,"['Netflix', 'Stan']"
334541,['Amazon Prime Video']
668043,['Amazon Prime Video']
338964,"['Netflix', 'Stan']"
335797,"['Netflix', 'Amazon Prime Video', 'Stan']"
429788,['Amazon Prime Video']
421620,['Amazon Prime Video']
427648,['Amazon Prime Video']
425498,['Netflix']
412186,['Netflix']
385737,['Netflix']
376290,"['Amazon Prime Video', 'Stan']"
347026,['Stan']
461062,['Amazon Prime Video']
421760,['Amazon Prime Video']
496004,['Stan']
428119,['Amazon Prime Video']
422469,['Stan']
313369,['Netflix']
897320,['Amazon Prime Video']
412205,['Amazon Prime Video']
860098,"['Netflix', 'Amazon Prime Video']"
430460,['Amazon Prime Video']
428324,['Amazon Prime Video']
991604,['Amazon Prime Video']
426808,['Amazon Prime Video']
421633,['Amazon Prime Video']
421622,['Amazon Prime Video']
434452,['Stan']
426634,['Amazon Prime Video']
429126,['Netflix']
345920,['Stan']
429389,['Amazon Prime Video']
429797,['Amazon Prime Video']
428601,['Amazon Prime Video']
389630,['Netflix']
324670,['Netflix']
492075,['Amazon Prime Video']
423891,['Amazon Prime Video']
421624,['Amazon Prime Video']
854770,['Amazon Prime Video']
430029,['Amazon Prime Video']
410117,['Stan']
388399,['Stan']
427279,['Stan']
342473,['Netflix']
311324,['Netflix']
262982,['Amazon Prime Video']
421625,['Amazon Prime Video']
423893,['Amazon Prime Video']
447655,['Amazon Prime Video']
1022524,['Netflix']
431503,['Amazon Prime Video']
429801,['Netflix']
424399,['Amazon Prime Video']
274870,['Amazon Prime Video']
262841,"['Netflix', 'Amazon Prime Video']"
121856,['Amazon Prime Video']
442495,['Amazon Prime Video']
428355,['Amazon Prime Video']
68730,['Stan']
406492,['Netflix']
403570,"['Netflix', 'Stan']"
429392,['Amazon Prime Video']
432979,['Amazon Prime Video']
431086,['Amazon Prime Video']
848365,['Amazon Prime Video']
1033379,['Amazon Prime Video']
872563,['Amazon Prime Video']
840886,['Amazon Prime Video']
